ACSSF,MA,060,00,0000065,,,,,25,003,56795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500356795,"Richmond town, Berkshire County, Massachusetts",,,
ACSSF,MA,060,00,0000066,,,,,25,003,59665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500359665,"Sandisfield town, Berkshire County, Massachusetts",,,
ACSSF,MA,060,00,0000067,,,,,25,003,60225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500360225,"Savoy town, Berkshire County, Massachusetts",,,
ACSSF,MA,060,00,0000068,,,,,25,003,61065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500361065,"Sheffield town, Berkshire County, Massachusetts",,,
ACSSF,MA,060,00,0000069,,,,,25,003,67595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500367595,"Stockbridge town, Berkshire County, Massachusetts",,,
ACSSF,MA,060,00,0000070,,,,,25,003,71095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500371095,"Tyringham town, Berkshire County, Massachusetts",,,
ACSSF,MA,060,00,0000071,,,,,25,003,73335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500373335,"Washington town, Berkshire County, Massachusetts",,,
ACSSF,MA,060,00,0000072,,,,,25,003,77990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500377990,"West Stockbridge town, Berkshire County, Massachusetts",,,
ACSSF,MA,060,00,0000073,,,,,25,003,79985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500379985,"Williamstown town, Berkshire County, Massachusetts",,,
ACSSF,MA,060,00,0000074,,,,,25,003,80685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500380685,"Windsor town, Berkshire County, Massachusetts",,,
ACSSF,MA,060,00,0000075,,,,,25,005,00000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500500000,"County subdivisions not defined, Bristol County, Massachusetts",,,
ACSSF,MA,060,00,0000076,,,,,25,005,00520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500500520,"Acushnet town, Bristol County, Massachusetts",,,
ACSSF,MA,060,00,0000077,,,,,25,005,02690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500502690,"Attleboro city, Bristol County, Massachusetts",,,
ACSSF,MA,060,00,0000078,,,,,25,005,05280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500505280,"Berkley town, Bristol County, Massachusetts",,,
ACSSF,MA,060,00,0000079,,,,,25,005,16425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500516425,"Dartmouth town, Bristol County, Massachusetts",,,
ACSSF,MA,060,00,0000080,,,,,25,005,16950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500516950,"Dighton town, Bristol County, Massachusetts",,,
ACSSF,MA,060,00,0000081,,,,,25,005,20100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500520100,"Easton town, Bristol County, Massachusetts",,,
ACSSF,MA,060,00,0000082,,,,,25,005,22130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500522130,"Fairhaven town, Bristol County, Massachusetts",,,
ACSSF,MA,060,00,0000083,,,,,25,005,23000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500523000,"Fall River city, Bristol County, Massachusetts",,,
ACSSF,MA,060,00,0000084,,,,,25,005,25240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500525240,"Freetown town, Bristol County, Massachusetts",,,
ACSSF,MA,060,00,0000085,,,,,25,005,38225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500538225,"Mansfield town, Bristol County, Massachusetts",,,
ACSSF,MA,060,00,0000086,,,,,25,005,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500545000,"New Bedford city, Bristol County, Massachusetts",,,
ACSSF,MA,060,00,0000087,,,,,25,005,46575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500546575,"North Attleborough town, Bristol County, Massachusetts",,,
ACSSF,MA,060,00,0000088,,,,,25,005,49970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500549970,"Norton town, Bristol County, Massachusetts",,,
ACSSF,MA,060,00,0000089,,,,,25,005,56060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500556060,"Raynham town, Bristol County, Massachusetts",,,
ACSSF,MA,060,00,0000090,,,,,25,005,56375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500556375,"Rehoboth town, Bristol County, Massachusetts",,,
ACSSF,MA,060,00,0000091,,,,,25,005,60645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500560645,"Seekonk town, Bristol County, Massachusetts",,,
ACSSF,MA,060,00,0000092,,,,,25,005,62430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500562430,"Somerset town, Bristol County, Massachusetts",,,
ACSSF,MA,060,00,0000093,,,,,25,005,68750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500568750,"Swansea town, Bristol County, Massachusetts",,,
ACSSF,MA,060,00,0000094,,,,,25,005,69170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500569170,"Taunton city, Bristol County, Massachusetts",,,
ACSSF,MA,060,00,0000095,,,,,25,005,77570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500577570,"Westport town, Bristol County, Massachusetts",,,
ACSSF,MA,060,00,0000096,,,,,25,007,01585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500701585,"Aquinnah town, Dukes County, Massachusetts",,,
ACSSF,MA,060,00,0000097,,,,,25,007,13800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500713800,"Chilmark town, Dukes County, Massachusetts",,,
ACSSF,MA,060,00,0000098,,,,,25,007,21150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500721150,"Edgartown town, Dukes County, Massachusetts",,,
ACSSF,MA,060,00,0000099,,,,,25,007,26325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500726325,"Gosnold town, Dukes County, Massachusetts",,,
ACSSF,MA,060,00,0000100,,,,,25,007,50390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500750390,"Oak Bluffs town, Dukes County, Massachusetts",,,
ACSSF,MA,060,00,0000101,,,,,25,007,69940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500769940,"Tisbury town, Dukes County, Massachusetts",,,
ACSSF,MA,060,00,0000102,,,,,25,007,78235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500778235,"West Tisbury town, Dukes County, Massachusetts",,,
ACSSF,MA,060,00,0000103,,,,,25,009,00000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500900000,"County subdivisions not defined, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000104,,,,,25,009,01260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500901260,"Amesbury Town city, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000105,,,,,25,009,01465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500901465,"Andover town, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000106,,,,,25,009,05595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500905595,"Beverly city, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000107,,,,,25,009,07420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500907420,"Boxford town, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000108,,,,,25,009,16250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500916250,"Danvers town, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000109,,,,,25,009,21850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500921850,"Essex town, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000110,,,,,25,009,25625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500925625,"Georgetown town, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000111,,,,,25,009,26150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500926150,"Gloucester city, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000112,,,,,25,009,27620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500927620,"Groveland town, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000113,,,,,25,009,27900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500927900,"Hamilton town, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000114,,,,,25,009,29405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500929405,"Haverhill city, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000115,,,,,25,009,32310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500932310,"Ipswich town, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000116,,,,,25,009,34550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500934550,"Lawrence city, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000117,,,,,25,009,37490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500937490,"Lynn city, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000118,,,,,25,009,37560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500937560,"Lynnfield town, Essex County, Massachusetts",,,
