distance,lat,lon,place_id,status,time,geoid
1827.123,40.0805875,-82.81425990000001,ChIJM83WSVFnOIgRrNDjaliZpxA,OK,141281,390490072102068
1805.976,40.0814248,-82.81492209999999,ChIJf5MArVZnOIgR0By49hTOgV8,OK,153632,390490072102068
3347.411,40.094955,-82.825047,ChIJpTt4XQZeOIgRcoflyS7k830,OK,265054,390490072102068
2888.282,40.0805875,-82.81425990000001,ChIJM83WSVFnOIgRrNDjaliZpxA,OK,233939,390490072102083
2867.135,40.0814248,-82.81492209999999,ChIJf5MArVZnOIgR0By49hTOgV8,OK,246290,390490072102083
2689.827,40.094955,-82.825047,ChIJpTt4XQZeOIgRcoflyS7k830,OK,288743,390490072102083
1896.784,40.094955,-82.825047,ChIJpTt4XQZeOIgRcoflyS7k830,OK,193582,390490072102084
1916.513,40.094554,-82.82422099999999,ChIJ5xKsVwZeOIgRwp2M76iufA8,OK,197134,390490072102084
2235.361,40.0805875,-82.81425990000001,ChIJM83WSVFnOIgRrNDjaliZpxA,OK,203947,390490072102084
1076.226,40.0546708,-83.01965330000002,ChIJ2YN0zl6MOIgRLd5_ne-Ceho,OK,110948,390490001104000
1249.675,40.0642371,-83.0188313,ChIJ6UT-o_OMOIgRX5TcGrzmEJI,OK,113720,390490001104000
1249.87,40.0642341,-83.0188292,ChIJfVsApPOMOIgRm73mph803zw,OK,113755,390490001104000
769.672,39.99938909999999,-83.00769389999999,ChIJTWoH6LuOOIgRa3bafJKRQc4,OK,105751,390490013003007
882.914,40.0003269,-83.0078517,ChIJhXn7a7mOOIgRCX9h4U_6VcA,OK,115463,390490013003007
933.009,39.99704799999999,-83.00724799999999,ChIJAT2HkriOOIgReR1KGerQOpI,OK,117445,390490013003007
12.976,39.9496282,-82.9979482,ChIJt498J0-POIgRceWbEqnV4zw,OK,934,390490052002090
512.572,39.945044,-82.997663,ChIJg3CH7E2POIgRvZd8f38Ep_Y,OK,38193,390490052002090
486.477,39.9459906,-82.996898,ChIJBwQCr0yPOIgRVWR8dfhPXXM,OK,41405,390490052002090
1815.178,40.0845413,-82.8047376,ChIJ4bdpT19nOIgRM57P6gIHutU,OK,162981,390490072102000
1815.192,40.0845414,-82.8047375,ChIJydh_TV9nOIgRcDQNEUZpX7o,OK,162983,390490072102000
1786.928,40.08063680000001,-82.81252470000001,ChIJ8bFg0VBnOIgRWk-JiZM0D9k,OK,164511,390490072102000
2010.805,40.094955,-82.825047,ChIJpTt4XQZeOIgRcoflyS7k830,OK,158362,390490072073012
2112.509,40.094554,-82.82422099999999,ChIJ5xKsVwZeOIgRwp2M76iufA8,OK,168545,390490072073012
2396.789,40.097865,-82.8168927,ChIJa4Lww-NdOIgRPCd4XchqpFk,OK,180556,390490072073012
1670.511,40.094955,-82.825047,ChIJpTt4XQZeOIgRcoflyS7k830,OK,133861,390490072073003
1772.214,40.094554,-82.82422099999999,ChIJ5xKsVwZeOIgRwp2M76iufA8,OK,144044,390490072073003
2056.495,40.097865,-82.8168927,ChIJa4Lww-NdOIgRPCd4XchqpFk,OK,156055,390490072073003
3743.78,40.094955,-82.825047,ChIJpTt4XQZeOIgRcoflyS7k830,OK,284697,390490072053001
3845.483,40.094554,-82.82422099999999,ChIJ5xKsVwZeOIgRwp2M76iufA8,OK,294880,390490072053001
4129.763,40.097865,-82.8168927,ChIJa4Lww-NdOIgRPCd4XchqpFk,OK,306891,390490072053001
2260.669,40.094955,-82.825047,ChIJpTt4XQZeOIgRcoflyS7k830,OK,268481,390490072053000
2362.373,40.094554,-82.82422099999999,ChIJ5xKsVwZeOIgRwp2M76iufA8,OK,278664,390490072053000
2413.636,40.1004982,-82.8185488,ChIJjVIZNOJdOIgRljO6GVfjKT4,OK,284464,390490072053000
2199.219,40.094955,-82.825047,ChIJpTt4XQZeOIgRcoflyS7k830,OK,252503,390490072051019
2300.922,40.094554,-82.82422099999999,ChIJ5xKsVwZeOIgRwp2M76iufA8,OK,262686,390490072051019
2352.185,40.1004982,-82.8185488,ChIJjVIZNOJdOIgRljO6GVfjKT4,OK,268486,390490072051019
155.961,39.99938909999999,-83.00769389999999,ChIJTWoH6LuOOIgRa3bafJKRQc4,OK,25563,390490013003009
269.202,40.0003269,-83.0078517,ChIJhXn7a7mOOIgRCX9h4U_6VcA,OK,35275,390490013003009
323.28,40.0007111,-83.0079745,ChIJk0AjX7mOOIgRn8Zj5m90_80,OK,52518,390490013003009
2293.337,39.99704799999999,-83.00724799999999,ChIJAT2HkriOOIgReR1KGerQOpI,OK,165103,390490007203023
2310.904,39.9971974,-83.0073385,ChIJ_____8iOOIgRl4QoV_8rj_U,OK,166368,390490007203023
1723.774,39.99938909999999,-83.00769389999999,ChIJTWoH6LuOOIgRa3bafJKRQc4,OK,169866,390490007203023
1675.284,40.0003269,-83.0078517,ChIJhXn7a7mOOIgRCX9h4U_6VcA,OK,128650,390490012001005
1788.749,39.99938909999999,-83.00769389999999,ChIJTWoH6LuOOIgRa3bafJKRQc4,OK,139162,390490012001005
1362.656,40.0007111,-83.0079745,ChIJk0AjX7mOOIgRn8Zj5m90_80,OK,140832,390490012001005
600.914,39.99704799999999,-83.00724799999999,ChIJAT2HkriOOIgReR1KGerQOpI,OK,77598,390490013002001
618.481,39.9971974,-83.0073385,ChIJ_____8iOOIgRl4QoV_8rj_U,OK,78863,390490013002001
551.841,39.99938909999999,-83.00769389999999,ChIJTWoH6LuOOIgRa3bafJKRQc4,OK,79614,390490013002001
1357.607,40.0834317,-82.8962343,ChIJq2NrhOlfOIgR_T5KAncrM0s,OK,72023,390490100003012
1357.607,40.0834317,-82.8962343,ChIJka3M3UP1OIgR0fncNkNUBxI,OK,72023,390490100003012
1666.48,40.0864078,-82.8961331,ChIJOe3vuQhgOIgRQ2H2mUs1nnE,OK,91827,390490100003012
1867.858,39.99704799999999,-83.00724799999999,ChIJAT2HkriOOIgReR1KGerQOpI,OK,146846,390490012002003
1298.295,39.99938909999999,-83.00769389999999,ChIJTWoH6LuOOIgRa3bafJKRQc4,OK,151609,390490012002003
1488.509,40.0007111,-83.0079745,ChIJk0AjX7mOOIgRn8Zj5m90_80,OK,158175,390490012002003
1159.036,40.0007111,-83.0079745,ChIJk0AjX7mOOIgRn8Zj5m90_80,OK,137358,390490012002004
1077.662,40.0023237,-83.008287,ChIJOccwg8DUQIgRpjZ5Dp-3Pow,OK,140281,390490012002004
1077.942,40.002322,-83.00829,ChIJG6QxlbuOOIgRRXEKxVXzCeY,OK,140331,390490012002004
1773.521,39.99704799999999,-83.00724799999999,ChIJAT2HkriOOIgReR1KGerQOpI,OK,142873,390490013001001
1791.088,39.9971974,-83.0073385,ChIJ_____8iOOIgRl4QoV_8rj_U,OK,144138,390490013001001
1203.958,39.99938909999999,-83.00769389999999,ChIJTWoH6LuOOIgRa3bafJKRQc4,OK,147636,390490013001001
882.138,39.99938909999999,-83.00769389999999,ChIJTWoH6LuOOIgRa3bafJKRQc4,OK,125993,390490013003008
1659.013,39.99704799999999,-83.00724799999999,ChIJAT2HkriOOIgReR1KGerQOpI,OK,129744,390490013003008
1676.579,39.9971974,-83.0073385,ChIJ_____8iOOIgRl4QoV_8rj_U,OK,131009,390490013003008
2704.903,39.99704799999999,-83.00724799999999,ChIJAT2HkriOOIgReR1KGerQOpI,OK,233292,390490014002007
2722.47,39.9971974,-83.0073385,ChIJ_____8iOOIgRl4QoV_8rj_U,OK,234557,390490014002007
2135.34,39.99938909999999,-83.00769389999999,ChIJTWoH6LuOOIgRa3bafJKRQc4,OK,238055,390490014002007
1840.026,39.99704799999999,-83.00724799999999,ChIJAT2HkriOOIgReR1KGerQOpI,OK,179078,390490013001006
1857.593,39.9971974,-83.0073385,ChIJ_____8iOOIgRl4QoV_8rj_U,OK,180343,390490013001006
2138.167,39.99938909999999,-83.00769389999999,ChIJTWoH6LuOOIgRa3bafJKRQc4,OK,202887,390490013001006
272.623,39.99704799999999,-83.00724799999999,ChIJAT2HkriOOIgReR1KGerQOpI,OK,42299,390490013004002
290.19,39.9971974,-83.0073385,ChIJ_____8iOOIgRl4QoV_8rj_U,OK,43564,390490013004002
570.764,39.99938909999999,-83.00769389999999,ChIJTWoH6LuOOIgRa3bafJKRQc4,OK,66108,390490013004002
486.678,39.99704799999999,-83.00724799999999,ChIJAT2HkriOOIgReR1KGerQOpI,OK,63892,390490013002002
504.245,39.9971974,-83.0073385,ChIJ_____8iOOIgRl4QoV_8rj_U,OK,65157,390490013002002
784.819,39.99938909999999,-83.00769389999999,ChIJTWoH6LuOOIgRa3bafJKRQc4,OK,87701,390490013002002
504.595,39.99704799999999,-83.00724799999999,ChIJAT2HkriOOIgReR1KGerQOpI,OK,42200,390490017001001
522.162,39.9971974,-83.0073385,ChIJ_____8iOOIgRl4QoV_8rj_U,OK,43465,390490017001001
802.736,39.99938909999999,-83.00769389999999,ChIJTWoH6LuOOIgRa3bafJKRQc4,OK,66009,390490017001001
541.44,39.99704799999999,-83.00724799999999,ChIJAT2HkriOOIgReR1KGerQOpI,OK,42871,390490017001011
559.006,39.9971974,-83.0073385,ChIJ_____8iOOIgRl4QoV_8rj_U,OK,44136,390490017001011
839.581,39.99938909999999,-83.00769389999999,ChIJTWoH6LuOOIgRa3bafJKRQc4,OK,66680,390490017001011
633.922,39.99704799999999,-83.00724799999999,ChIJAT2HkriOOIgReR1KGerQOpI,OK,53459,390490017001004
651.489,39.9971974,-83.0073385,ChIJ_____8iOOIgRl4QoV_8rj_U,OK,54724,390490017001004
932.063,39.99938909999999,-83.00769389999999,ChIJTWoH6LuOOIgRa3bafJKRQc4,OK,77268,390490017001004
655.107,39.99704799999999,-83.00724799999999,ChIJAT2HkriOOIgReR1KGerQOpI,OK,62700,390490017001009
672.674,39.9971974,-83.0073385,ChIJ_____8iOOIgRl4QoV_8rj_U,OK,63965,390490017001009
953.248,39.99938909999999,-83.00769389999999,ChIJTWoH6LuOOIgRa3bafJKRQc4,OK,86509,390490017001009
763.921,39.99938909999999,-83.00769389999999,ChIJTWoH6LuOOIgRa3bafJKRQc4,OK,104492,390490013002000
814.06,39.99704799999999,-83.00724799999999,ChIJAT2HkriOOIgReR1KGerQOpI,OK,109566,390490013002000
831.627,39.9971974,-83.0073385,ChIJ_____8iOOIgRl4QoV_8rj_U,OK,110831,390490013002000
699.435,39.99704799999999,-83.00724799999999,ChIJAT2HkriOOIgReR1KGerQOpI,OK,88934,390490013002003
717.002,39.9971974,-83.0073385,ChIJ_____8iOOIgRl4QoV_8rj_U,OK,90199,390490013002003
997.576,39.99938909999999,-83.00769389999999,ChIJTWoH6LuOOIgRa3bafJKRQc4,OK,112743,390490013002003
740.899,39.99704799999999,-83.00724799999999,ChIJAT2HkriOOIgReR1KGerQOpI,OK,91373,390490013002004
758.466,39.9971974,-83.0073385,ChIJ_____8iOOIgRl4QoV_8rj_U,OK,92638,390490013002004
1039.04,39.99938909999999,-83.00769389999999,ChIJTWoH6LuOOIgRa3bafJKRQc4,OK,115182,390490013002004
691.021,39.99704799999999,-83.00724799999999,ChIJAT2HkriOOIgReR1KGerQOpI,OK,55903,390490017001005
708.588,39.9971974,-83.0073385,ChIJ_____8iOOIgRl4QoV_8rj_U,OK,57168,390490017001005
989.162,39.99938909999999,-83.00769389999999,ChIJTWoH6LuOOIgRa3bafJKRQc4,OK,79712,390490017001005
562.541,39.9599994,-82.9983553,ChIJG19p-zOPOIgRyvrabsv0Fa8,OK,51091,390490040001038
513.013,39.9595835,-82.9961629,ChIJX6WYhzOPOIgRQueaG4CFlbE,OK,56187,390490040001038
668.905,39.960015,-82.99955,ChIJx3FTSTGPOIgRgsBTokQ8pBQ,OK,65389,390490040001038
637.304,39.9599994,-82.9983553,ChIJG19p-zOPOIgRyvrabsv0Fa8,OK,44409,390490040001047
587.776,39.9595835,-82.9961629,ChIJX6WYhzOPOIgRQueaG4CFlbE,OK,49505,390490040001047
743.668,39.960015,-82.99955,ChIJx3FTSTGPOIgRgsBTokQ8pBQ,OK,58707,390490040001047
712.24,39.9599994,-82.9983553,ChIJG19p-zOPOIgRyvrabsv0Fa8,OK,61828,390490040001060
662.713,39.9595835,-82.9961629,ChIJX6WYhzOPOIgRQueaG4CFlbE,OK,66924,390490040001060
818.604,39.960015,-82.99955,ChIJx3FTSTGPOIgRgsBTokQ8pBQ,OK,76126,390490040001060
762.304,39.9599994,-82.9983553,ChIJG19p-zOPOIgRyvrabsv0Fa8,OK,56669,390490040001046
712.776,39.9595835,-82.9961629,ChIJX6WYhzOPOIgRQueaG4CFlbE,OK,61765,390490040001046
868.668,39.960015,-82.99955,ChIJx3FTSTGPOIgRgsBTokQ8pBQ,OK,70967,390490040001046
716.263,39.9599994,-82.9983553,ChIJG19p-zOPOIgRyvrabsv0Fa8,OK,62551,390490040001064
825.142,39.9591461,-83.000361,ChIJgQl0zzaPOIgRI4RSPuM1DaA,OK,63199,390490040001064
666.736,39.9595835,-82.9961629,ChIJX6WYhzOPOIgRQueaG4CFlbE,OK,67647,390490040001064
713.468,39.9599994,-82.9983553,ChIJG19p-zOPOIgRyvrabsv0Fa8,OK,49892,390490040001067
757.012,39.9591461,-83.000361,ChIJgQl0zzaPOIgRI4RSPuM1DaA,OK,50400,390490040001067
663.94,39.9595835,-82.9961629,ChIJX6WYhzOPOIgRQueaG4CFlbE,OK,54988,390490040001067
1194.298,39.85533909999999,-82.8275462,ChIJFw-A7A58OIgR2yOXynHECeg,OK,81766,390490102004068
1427.406,39.8546151,-82.83019279999999,ChIJ_Va6sA98OIgR6r5mUDJy_IM,OK,89513,390490102004068
1672.948,39.8561252,-82.8243054,ChIJcdLBk5oMQIgRDSQLYUd7lIg,OK,103533,390490102004068
1545.392,39.85533909999999,-82.8275462,ChIJFw-A7A58OIgR2yOXynHECeg,OK,116494,390490102002079
1778.5,39.8546151,-82.83019279999999,ChIJ_Va6sA98OIgR6r5mUDJy_IM,OK,124241,390490102002079
2024.041,39.8561252,-82.8243054,ChIJcdLBk5oMQIgRDSQLYUd7lIg,OK,138261,390490102002079
668.434,39.9496282,-82.9979482,ChIJt498J0-POIgRceWbEqnV4zw,OK,62675,390490052002018
1193.982,39.945044,-82.997663,ChIJg3CH7E2POIgRvZd8f38Ep_Y,OK,101803,390490052002018
1276.414,39.9591461,-83.000361,ChIJgQl0zzaPOIgRI4RSPuM1DaA,OK,102346,390490052002018
349.538,39.9496282,-82.9979482,ChIJt498J0-POIgRceWbEqnV4zw,OK,28713,390490052002084
875.085,39.945044,-82.997663,ChIJg3CH7E2POIgRvZd8f38Ep_Y,OK,67841,390490052002084
957.517,39.9591461,-83.000361,ChIJgQl0zzaPOIgRI4RSPuM1DaA,OK,68384,390490052002084
372.213,39.9496282,-82.9979482,ChIJt498J0-POIgRceWbEqnV4zw,OK,26151,390490052002017
782.594,39.9591461,-83.000361,ChIJgQl0zzaPOIgRI4RSPuM1DaA,OK,51596,390490052002017
897.76,39.945044,-82.997663,ChIJg3CH7E2POIgRvZd8f38Ep_Y,OK,65279,390490052002017
273.407,39.9496282,-82.9979482,ChIJt498J0-POIgRceWbEqnV4zw,OK,20883,390490052002083
798.955,39.945044,-82.997663,ChIJg3CH7E2POIgRvZd8f38Ep_Y,OK,60011,390490052002083
881.387,39.9591461,-83.000361,ChIJgQl0zzaPOIgRI4RSPuM1DaA,OK,60554,390490052002083
340.574,39.9496282,-82.9979482,ChIJt498J0-POIgRceWbEqnV4zw,OK,28705,390490052002073
813.998,39.9591461,-83.000361,ChIJgQl0zzaPOIgRI4RSPuM1DaA,OK,58688,390490052002073
866.122,39.945044,-82.997663,ChIJg3CH7E2POIgRvZd8f38Ep_Y,OK,67833,390490052002073
169.998,39.9496282,-82.9979482,ChIJt498J0-POIgRceWbEqnV4zw,OK,12238,390490057003010
355.551,39.945044,-82.997663,ChIJg3CH7E2POIgRvZd8f38Ep_Y,OK,26888,390490057003010
329.456,39.9459906,-82.996898,ChIJBwQCr0yPOIgRVWR8dfhPXXM,OK,30100,390490057003010
110.326,39.9496282,-82.9979482,ChIJt498J0-POIgRceWbEqnV4zw,OK,12121,390490052002091
492.628,39.945044,-82.997663,ChIJg3CH7E2POIgRvZd8f38Ep_Y,OK,40936,390490052002091
466.533,39.9459906,-82.996898,ChIJBwQCr0yPOIgRVWR8dfhPXXM,OK,44148,390490052002091
535.483,39.9496282,-82.9979482,ChIJt498J0-POIgRceWbEqnV4zw,OK,38558,390490052002016
945.865,39.9591461,-83.000361,ChIJgQl0zzaPOIgRI4RSPuM1DaA,OK,64003,390490052002016
1061.031,39.945044,-82.997663,ChIJg3CH7E2POIgRvZd8f38Ep_Y,OK,77686,390490052002016
556.87,39.9496282,-82.9979482,ChIJt498J0-POIgRceWbEqnV4zw,OK,40334,390490052002015
967.251,39.9591461,-83.000361,ChIJgQl0zzaPOIgRI4RSPuM1DaA,OK,65779,390490052002015
1082.417,39.945044,-82.997663,ChIJg3CH7E2POIgRvZd8f38Ep_Y,OK,79462,390490052002015
280.576,39.9496282,-82.9979482,ChIJt498J0-POIgRceWbEqnV4zw,OK,25654,390490052002023
806.123,39.945044,-82.997663,ChIJg3CH7E2POIgRvZd8f38Ep_Y,OK,64782,390490052002023
780.028,39.9459906,-82.996898,ChIJBwQCr0yPOIgRVWR8dfhPXXM,OK,67994,390490052002023
285.26,39.9496282,-82.9979482,ChIJt498J0-POIgRceWbEqnV4zw,OK,32675,390490052002070
810.808,39.945044,-82.997663,ChIJg3CH7E2POIgRvZd8f38Ep_Y,OK,71803,390490052002070
784.712,39.9459906,-82.996898,ChIJBwQCr0yPOIgRVWR8dfhPXXM,OK,75015,390490052002070
376.024,39.9496282,-82.9979482,ChIJt498J0-POIgRceWbEqnV4zw,OK,38502,390490052002069
901.571,39.945044,-82.997663,ChIJg3CH7E2POIgRvZd8f38Ep_Y,OK,77630,390490052002069
875.476,39.9459906,-82.996898,ChIJBwQCr0yPOIgRVWR8dfhPXXM,OK,80842,390490052002069
939.807,39.9496282,-82.9979482,ChIJt498J0-POIgRceWbEqnV4zw,OK,62838,390490040001072
939.262,39.9599994,-82.9983553,ChIJG19p-zOPOIgRyvrabsv0Fa8,OK,81611,390490040001072
982.806,39.9591461,-83.000361,ChIJgQl0zzaPOIgRI4RSPuM1DaA,OK,82119,390490040001072
2838.415,39.9599994,-82.9983553,ChIJG19p-zOPOIgRyvrabsv0Fa8,OK,162505,390490040001073
